Word,Sum,Number,Weight
стоить каждого потраченного,1,1,1.0
стоить потраченного,1,1,1.0
столбняк,-1,1,-1.0
столбнячный,-1,1,-1.0
столкновение,-2.0,2.0,-1.0
столпотворение,-1,1,-1.0
стонать,-2.0,2.0,-1.0
стопорить,-1.0,2.0,-0.5
стопориться,-2.0,2.0,-1.0
стопудов,1,1,1.0
стопудово,1,1,1.0
сторонник,0,1,0.0
стосковаться,-1,1,-1.0
стошнить,-1,1,-1.0
страдалец,-1,1,-1.0
страдалица,-1,1,-1.0
страдальческий,-2.0,2.0,-1.0
страдание,-5.375,5.0,-1.075
страдать,-2.0,2.0,-1.0
странноватый,-2.0,2.0,-1.0
странность,-0.666666666666667,2.0,-0.3333333333333335
странный,0,1,0.0
страстность,1,1,1.0
страстный,1,1,1.0
страсть,4.333333333333333,6.0,0.7222222222222222
страх,-8.0,10.0,-0.8
страхолюдина,-1,1,-1.0
страшенный,-1.0,2.0,-0.5
страшилище,-1,1,-1.0
страшиться,-2.0,2.0,-1.0
страшненький,-2.33333333333333,2.0,-1.166666666666665
страшной силы,0,1,0.0
страшный,-8.0,11.0,-0.7272727272727273
стреляный воробей,1,1,1.0
стрелять в себя,-1,1,-1.0
стреляться,-1,1,-1.0
стремительность,1,1,1.0
стремительный,1.0,2.0,0.5
стремно,-1,1,-1.0
стремный,-1,1,-1.0
стресс,-1,1,-1.0
стрессовый,-2.0,2.0,-1.0
стригущий лишай,-1,1,-1.0
строгий костюм,0,1,0.0
строгий по характеру,0,1,0.0
строгий режим,-1,1,-1.0
строгий,1.0,3.0,0.3333333333333333
строгость,0.0,4.0,0.0
строжайший,0,1,0.0
стройность,1,1,1.0
стройный,1.666666666666667,2.0,0.8333333333333335
строптивость,-1,1,-1.0
строптивый,-1.333333333333333,2.0,-0.6666666666666665
струп,-1,1,-1.0
струсить,-1,1,-1.0
струхнуть,-1,1,-1.0
студеный,-1,1,-1.0
стукач,-1,1,-1.0
стукачество,-1,1,-1.0
стукачка,-1,1,-1.0
стушеваться,-1,1,-1.0
стушевываться,-1,1,-1.0
стыд,-2.0,2.0,-1.0
стыдиться,-1,1,-1.0
стыдливость,-1,1,-1.0
стыдливый,-1.666666666666667,2.0,-0.8333333333333335
стыдно,-2.66666666666667,2.0,-1.333333333333335
стырить,-1,1,-1.0
стыть,-1.0,2.0,-0.5
стычка,-1,1,-1.0
стяжатель,-1,1,-1.0
стяжательница,-1,1,-1.0
стяжательский,-1,1,-1.0
стяжательство,-1,1,-1.0
стяжать,1,1,1.0
субъективизм,-1.0,2.0,-0.5
субъективность,-1,1,-1.0
субъективный,-1.333333333333333,2.0,-0.6666666666666665
суверенное право,1,1,1.0
сугубый,0,1,0.0
судебное вмешательство,-1,1,-1.0
судимый,-1,1,-1.0
судорога,-1,1,-1.0
судорожность,-1,1,-1.0
судорожный,-4.0,4.0,-1.0
суеверие,-1,1,-1.0
суеверный,-1,1,-1.0
суета,-1,1,-1.0
суетиться,-1,1,-1.0
суетливость,-1,1,-1.0
суетливый,-1,1,-1.0
суетный,-1,1,-1.0
суицид,-2.33333333333333,2.0,-1.166666666666665
суицидальный,-1,1,-1.0
суицидный,-1,1,-1.0
суицидологический,-1,1,-1.0
сумасброд,0,1,0.0
сумасбродить,-1,1,-1.0
сумасбродка,-1,1,-1.0
сумасбродничанье,-1,1,-1.0
сумасбродничать,-1,1,-1.0
сумасбродность,-1,1,-1.0
сумасбродный,-1,1,-1.0
сумасбродство,-1,1,-1.0
сумасбродствовать,-1,1,-1.0
сумасшедший,-1,1,-1.0
сумасшествие,-2.0,2.0,-1.0
суматоха,-1,1,-1.0
суматошный,-1,1,-1.0
сумашедший,-1,1,-1.0
сумбур,-1,1,-1.0
сумбурность,-1,1,-1.0
сумбурный,-2.0,2.0,-1.0
сумничать,-1,1,-1.0
сумрачность,-1,1,-1.0
сумрачный,-1.0,2.0,-0.5
сумятица,-1,1,-1.0
сунуть нос,-1,1,-1.0
сунуть свой нос,-1,1,-1.0
сунуться,-1,1,-1.0
суперкласс,1,1,1.0
супермодный,1,1,1.0
супер-надежный,1,1,1.0
суперский,1,1,1.0
супер-скорость,1,1,1.0
суперсовременный,2.33333333333333,2.0,1.166666666666665
суперталантливый,1,1,1.0
супир,1,1,1.0
супостат,-2.0,2.0,-1.0
суровость,-1,1,-1.0
суровые природные условия,0,1,0.0
суровый,-2.0,3.0,-0.6666666666666666
сусальность,-1,1,-1.0
сусальный,-1.0,2.0,-0.5
сутолока,-1,1,-1.0
сутуловатость,-1,1,-1.0
сутуловатый,-1,1,-1.0
сутулость,-1,1,-1.0
сутулый,-1,1,-1.0
сухой,-1.0,7.0,-0.14285714285714285
сухость,-1.0,6.0,-0.16666666666666666
сухощавость,0,1,0.0
сухощавый,0,1,0.0
сушь,-1,1,-1.0
сущие гроши,-1,1,-1.0
сущие копейки,-1,1,-1.0
сфабриковать,-1,1,-1.0
сфальсифицировать,-2.33333333333333,2.0,-1.166666666666665
сфальшивить,-1,1,-1.0
сфера прав человека,0,1,0.0
сфолить,-1,1,-1.0
схимичить,-1,1,-1.0
схитрить,-1,1,-1.0
сходить с рук,-1,1,-1.0
сходить с ума,-1,1,-1.0
сходить,1.0,7.0,0.14285714285714285
сходка,-1,1,-1.0
счастливец,1,1,1.0
счастливица,1,1,1.0
счастливчик,1,1,1.0
счастливый,14.33333333333333,14.0,1.0238095238095235
счастье,6.0,6.0,1.0
считать ворон,-1,1,-1.0
считаться друг с другом,1,1,1.0
считаться с мнением,1,1,1.0
съедобный,1,1,1.0
съесть лишнее,-1,1,-1.0
сыпать проклятия,-1,1,-1.0
сыпь,-1,1,-1.0
сытность,1,1,1.0
сытный,1,1,1.0
сытость,1,1,1.0
сытый,1.333333333333333,2.0,0.6666666666666665
табакокурение,-1.333333333333333,2.0,-0.6666666666666665
табачный дым,-1,1,-1.0
тайфун,-1,1,-1.0
тайфунный,-1,1,-1.0
так держать,1,1,1.0
так и не исправить,-1,1,-1.0
так и не,-1,1,-1.0
так не делается,-1,1,-1.0
так не делают,-1,1,-1.0
так редко,1,1,1.0
так себе,-1,1,-1.0
так тонко,1,1,1.0
такая сила,1,1,1.0
такой класс,1,1,1.0
такой масштаб,1,1,1.0
такой редкий,1,1,1.0
такой сильный,1,1,1.0
такой тонкий,1,1,1.0
тактичность,1,1,1.0
тактичный,1.666666666666667,2.0,0.8333333333333335
талант,1,1,1.0
талантище,1,1,1.0
талантливейший,1,1,1.0
талантливость,1,1,1.0
талантливый,2.0,2.0,1.0
талиб,-1,1,-1.0
тарабарщина,-1,1,-1.0
таракан,-1,1,-1.0
тараканий,-1,1,-1.0
таращить,-1,1,-1.0
таращиться,-1,1,-1.0
тарифы возросли,-1,1,-1.0
тарифы выросли,-1,1,-1.0
тарифы повысились,-1,1,-1.0
тарифы поднялись,-1,1,-1.0
тарифы понизились,1,1,1.0
тарифы снизились,1,1,1.0
тарифы увеличились,-1,1,-1.0
тарифы уменьшились,1,1,1.0
тарифы упали,1,1,1.0
татушка,1,1,1.0
тварь,-2.66666666666667,2.0,-1.333333333333335
твердая воля,1,1,1.0
твердокаменность,-1,1,-1.0
твердокаменный,-1,1,-1.0
твердолобость,-1,1,-1.0
твердолобый,-1,1,-1.0
твердость характера,1,1,1.0
твердость,2.0,4.0,0.5
твердый по характеру,1,1,1.0
твердый характер,1,1,1.0
твердый,1.333333333333333,4.0,0.33333333333333326
творческая сила,1,1,1.0
творческий подъем,1,1,1.0
творческий почерк,1,1,1.0
театральность,-1,1,-1.0
театральный,-1.0,3.0,-0.3333333333333333
текучка,-2.0,2.0,-1.0
телка,-1,1,-1.0
телочка,1,1,1.0
темень,-1,1,-1.0
темный,-2.0,4.0,-0.5
температурить,-1,1,-1.0
тенденциозность,-1,1,-1.0
тенденциозный,-1,1,-1.0
теневая экономика,-1,1,-1.0
теневой бизнес,-1,1,-1.0
теневой оборот,-1,1,-1.0
теневой рынок,-1,1,-1.0
теневой сектор,-2.0,2.0,-1.0
тепленький,0,1,0.0
теплопотеря,-1,1,-1.0
теплота в отношениях,1,1,1.0
теплота отношений,1,1,1.0
теплота цвета,1,1,1.0
теплота,2.0,4.0,0.5
теплые отношения,1,1,1.0
теплый ватник,0,1,0.0
теплый по цвету,1,1,1.0
теплый цвет,1,1,1.0
теплый,2.0,3.0,0.6666666666666666
теракт,-1,1,-1.0
терзание,-1,1,-1.0
терзаться,-1,1,-1.0
терпеливость,1,1,1.0
терпеливый,2.0,2.0,1.0
терпение,1,1,1.0
терпеть провал,-1,1,-1.0
терпимый,2.4444444444444438,3.0,0.8148148148148145
террор,-3.0,3.0,-1.0
терроризирование,-1,1,-1.0
терроризировать,-2.33333333333333,2.0,-1.166666666666665
терроризм,-1,1,-1.0
терроризовать,-1,1,-1.0
террорист,-2.75,2.0,-1.375
террористический,-2.0,2.0,-1.0
террористка,-3.0,2.0,-1.5
тертый калач,1,1,1.0
терять авторитет,-1,1,-1.0
терять возможность,-1,1,-1.0
терять время,-1,1,-1.0
терять дар речи,-1,1,-1.0
терять доверие,-1,1,-1.0
терять зрение,-1,1,-1.0
терять кровь,-1,1,-1.0
терять поддержку,-1,1,-1.0
терять популярность,-1,1,-1.0
терять свое время,-1,1,-1.0
терять свой,-1,1,-1.0
терять сознание,-1,1,-1.0
терять уважение,-1,1,-1.0
теряться в догадках,-1,1,-1.0
теряться в предположениях,-1,1,-1.0
теряться,-4.666666666666667,5.0,-0.9333333333333333
тесноватый,-1,1,-1.0
тесность,-2.0,4.0,-0.5
теснота,-1,1,-1.0
тесный,-2.666666666666667,6.0,-0.4444444444444445
тетка,-1.0,2.0,-0.5
техническое перевооружение,1,1,1.0
тешить себя,-1,1,-1.0
тешиться,0.0,2.0,0.0
типа,-1,1,-1.0
тиран,-1.75,2.0,-0.875
тиранический,-3.66666666666667,3.0,-1.2222222222222234
тирания,-3.0,2.0,-1.5
тиранка,-1,1,-1.0
тиранский,-1,1,-1.0
тиранство,-1,1,-1.0
тиранствовать,-1,1,-1.0
титан,1.0,4.0,0.25
титушка,-1,1,-1.0
тихая гавань,1,1,1.0
тихий,1.333333333333333,4.0,0.33333333333333326
тихость,1.0,3.0,0.3333333333333333
тлен,-1,1,-1.0
то что надо,1,1,1.0
то что нужно,1,1,1.0
тогать за сердце,1,1,1.0
токсемия,-1,1,-1.0
токсикант,-1,1,-1.0
токсикация,-1,1,-1.0
токсикоз,-1,1,-1.0
токсикозный,-1,1,-1.0
токсин,-1,1,-1.0
токсинный,-1,1,-1.0
токсический,-1,1,-1.0
токсичность,-1,1,-1.0
токсичный,-2.33333333333333,2.0,-1.166666666666665
толк,1,1,1.0
толкать на,-1,1,-1.0
толковость,1,1,1.0
толковый,1,1,1.0
толку минимум,-1,1,-1.0
толку ноль,-1,1,-1.0
толочь воду в ступе,-1,1,-1.0
толстенный,-1.333333333333333,3.0,-0.44444444444444436
толсткожесть,-1,1,-1.0
толстокожий,-1,1,-1.0
толстопузость,-1,1,-1.0
толстопузый,-1,1,-1.0
толстосум,-1,1,-1.0
толстуха,-1,1,-1.0
толстушка,0,1,0.0
толстый,-1.0,2.0,-0.5
толстяк,-1,1,-1.0
толстячок,0,1,0.0
толчея,-1,1,-1.0
толщина,-1.0,2.0,-0.5
томиться,-3.0,3.0,-1.0
томление,-1,1,-1.0
тонизировать,1.0,2.0,0.5
тонкий,3.0,5.0,0.6
тонкость,2.0,4.0,0.5
тонус,1.0,2.0,0.5
тончайший,1.0,2.0,0.5
топкий,-1,1,-1.0
топорно изготовленный,-1,1,-1.0
топорное изготовление,-1,1,-1.0
топорность,-1,1,-1.0
топорный,-2.0,3.0,-0.6666666666666666
топорщиться,-1,1,-1.0
топтать,-1.0,2.0,-0.5
топь,-1,1,-1.0
торгашеский,-1,1,-1.0
торговать телом,-1,1,-1.0
торговля телом,-1,1,-1.0
